day,Pla.,Horse No.,Horse,Jockey,Trainer,Act. Wt.,Declar. Horse Wt.,Dr.,Finish Time,Win Odds,Running Position
HV_2008-12-10_8,PU,4.0,AGILITY (CC361),B Doyle,S Woods,128,1050,9,---,37,11 10 11 8
HV_2008-12-10_8,WV,,CLEAN SWEEP (CD323),D Whyte,D J Hall,117,---,---,---,---,---
HV_2008-12-17_1,1,3.0,GANBARIA (CE052),Y T Cheng,Y S Tsui,130,1160,1,1:10.70,7.5,6 5 1
HV_2008-12-17_1,2,1.0,KING CREOLE (CG287),D Whyte,K W Lui,133,1076,9,1:11.09,2.6,8 6 2
HV_2008-12-17_1,3,7.0,MAXIMUM CHARM (CJ056),W C Marwing,C W Chang,126,1049,7,1:11.29,35.0,10 11 3
HV_2008-12-17_1,4,12.0,GLOBAL WAY (CG158),H W Lai,L Ho,111,1038,4,1:11.44,14.0,4 4 4
HV_2008-12-17_1,5,6.0,MR FLOODLIGHT (CG257),Z Purton,C S Shum,128,1096,10,1:11.51,7.6,11 12 5
HV_2008-12-17_1,6,4.0,SUPER SPECIAL (CE225),E Saint-Martin,D E Ferraris,131,1096,6,1:11.71,23.0,9 8 6
HV_2008-12-17_1,7,11.0,FAST WINNER (CG140),M Du Plessis,A Schutz,115,1065,2,1:11.74,5.1,1 2 7
HV_2008-12-17_1,8,10.0,MASTER YING (CB249),W M Lai,T K Ng,117,1177,5,1:11.78,11.0,7 9 8
HV_2008-12-17_1,9,5.0,PALIO KING (CG073),D Beadman,K L Man,129,1123,11,1:11.95,28.0,12 10 9
HV_2008-12-17_1,10,8.0,PERFECT ATHLETE (CG276),C W Wong,C H Yip,123,1134,8,1:11.95,44.0,3 3 10
HV_2008-12-17_1,11,9.0,MAINLAND MASTER (CG044),F Coetzee,S Woods,120,1041,3,1:12.81,14.0,2 1 11
HV_2008-12-17_1,12,2.0,SPY KING (CE205),C K Tong,B K Ng,128,1074,12,1:14.15,41.0,5 7 12
HV_2008-12-17_2,1,6.0,JUGGERNAUT (CJ019),E Saint-Martin,S Woods,123,1188,6,1:41.63,8.0,1 1 1 1
HV_2008-12-17_2,2,10.0,EVERGREEN (CE106),C W Wong,C H Yip,117,1107,4,1:41.65,5.8,7 8 7 2
HV_2008-12-17_2,3,8.0,KAISER'S CHOIX (CE305),Z Purton,C Fownes,121,1107,9,1:41.69,11.0,2 3 2 3
HV_2008-12-17_2,4,4.0,MAGIC TURBO (CJ098),B Doyle,T W Leung,128,1034,5,1:41.89,18.0,10 10 8 4
HV_2008-12-17_2,5,3.0,BIG KAHUNA (CG177),D Whyte,P O'Sullivan,128,1070,2,1:41.92,3.0,4 5 4 5
HV_2008-12-17_2,6,1.0,MULTI MILLIONS (CD207),B Prebble,K L Man,133,1092,3,1:42.04,9.8,5 6 6 6
HV_2008-12-17_2,7,7.0,SWEET BABY (CG294),W C Marwing,P F Yiu,123,1064,10,1:42.12,11.0,3 4 5 7
HV_2008-12-17_2,8,11.0,OCTAGONAL CANYON (CJ055),F Coetzee,J Size,116,1028,1,1:42.19,5.5,11 11 9 8
HV_2008-12-17_2,9,5.0,ALMIGHTY (CK006),D Beadman,D Cruz,125,1235,11,1:43.07,79.0,12 12 11 9
HV_2008-12-17_2,10,12.0,BAYVIEW GREYSLEW (CJ194),W M Lai,T K Ng,112,1132,12,1:43.15,29.0,8 2 3 10
HV_2008-12-17_2,11,2.0,FOREVER FORTUNE (CG145),C K Tong,C S Shum,126,1065,7,1:44.19,44.0,6 7 10 11
HV_2008-12-17_2,12,9.0,QUICK MONEY (CJ246),J Victoire,Y S Tsui,121,1057,8,1:47.00,99.0,9 9 12 12
HV_2008-12-17_3,1,12.0,HAPPEE GIFT (CH313),C K Tong,P O'Sullivan,113,1114,5,1:11.85,13.0,1 1 1
HV_2008-12-17_3,2,8.0,REGENCY KINGDOM (CK031),K L Chui,A S Cruz,124,1079,1,1:11.93,8.1,4 5 2
HV_2008-12-17_3,3,7.0,OCEAN PRINCE (CK066),W C Marwing,D Cruz,127,1136,8,1:12.04,4.5,7 7 3
HV_2008-12-17_3,4,3.0,INVESTAR (CH099),M Du Plessis,A Schutz,128,1068,12,1:12.04,31.0,3 2 4
HV_2008-12-17_3,5,5.0,ASALI VICTORY (CJ304),Y T Cheng,C H Yip,125,1128,4,1:12.09,3.7,2 3 5
HV_2008-12-17_3,6,2.0,K-JACK (CG233),M W Leung,A T Millard,126,1203,9,1:12.14,11.0,11 8 6
HV_2008-12-17_3,7,11.0,TOUT VA BIEN (CJ020),Z Purton,C Fownes,120,1046,11,1:12.16,14.0,12 10 7
HV_2008-12-17_3,8,1.0,MARVELLOUS (CH026),B Prebble,B K Ng,132,1078,2,1:12.39,6.3,6 6 8
HV_2008-12-17_3,9,10.0,RACING SPIRIT (CE105),D Whyte,K W Lui,125,1099,10,1:12.62,15.0,9 9 9
HV_2008-12-17_3,10,9.0,EMBRACES (CH175),W M Lai,T K Ng,124,1023,6,1:12.90,70.0,10 11 10
HV_2008-12-17_3,11,4.0,AMNESTY (CK051),J Victoire,C S Shum,127,1198,3,1:12.93,77.0,5 4 11
HV_2008-12-17_3,12,6.0,ICE FIRE (CJ272),D Beadman,J Moore,127,1102,7,1:13.59,12.0,8 12 12
HV_2008-12-17_4,1,5.0,FAIR WIN (CE027),E Saint-Martin,D J Hall,130,1176,5,1:41.10,15.0,5 4 5 1
HV_2008-12-17_4,2,10.0,DASHING CHAMPION (CC015),W M Lai,B K Ng,119,1162,6,1:41.27,18.0,3 3 2 2
HV_2008-12-17_4,3,8.0,FLORAL IMAGE (CK027),K L Chui,A S Cruz,121,1030,1,1:41.32,9.8,4 5 4 3
HV_2008-12-17_4,4,4.0,AMAZING FORTUNE (CH235),B Prebble,K W Lui,131,1100,9,1:41.35,2.4,7 7 7 4
HV_2008-12-17_4,5,2.0,DR WELL (CD165),K T Yeung,C W Chang,127,1120,7,1:41.52,26.0,1 1 1 5
HV_2008-12-17_4,6,1.0,BRILLIANT FLASH (CE042),C K Tong,C Fownes,128,1144,3,1:41.62,12.0,11 11 11 6
HV_2008-12-17_4,7,12.0,KEY WINNER (CG157),Y T Cheng,A Schutz,113,1043,2,1:41.70,7.3,8 8 6 7
HV_2008-12-17_4,8,6.0,STRIKING MASCOT (CH154),D Whyte,D E Ferraris,130,1103,12,1:41.76,10.0,10 10 9 8
HV_2008-12-17_4,9,7.0,SAMBUOYANT (CE172),Z Purton,P O'Sullivan,125,1245,11,1:41.83,38.0,12 12 12 9
HV_2008-12-17_4,10,11.0,BATURO (CH029),J Victoire,Y S Tsui,118,985,4,1:42.24,16.0,9 9 10 10
HV_2008-12-17_4,11,3.0,SPICY FRUITY (CJ220),C W Wong,C H Yip,129,1081,10,1:42.57,16.0,2 2 3 11
HV_2008-12-17_4,12,9.0,GALLANT HUSSAR (CJ017),M Du Plessis,A T Millard,124,1072,8,1:44.26,11.0,6 6 8 12
HV_2008-12-17_5,1,10.0,MAGIC SWEEP (CH299),B Prebble,D E Ferraris,119,1079,10,1:10.22,11.0,9 7 1
HV_2008-12-17_5,2,8.0,SUPER SNIPPETS (CG217),D Whyte,P O'Sullivan,119,1089,2,1:10.33,2.7,5 5 2
HV_2008-12-17_5,3,12.0,RELY ON ME (CE068),K T Yeung,P F Yiu,111,1213,6,1:10.47,36.0,2 2 3
HV_2008-12-17_5,4,1.0,VICTORY CONQUEROR (CJ230),C K Tong,J Moore,128,1082,1,1:10.51,3.6,3 3 4
HV_2008-12-17_5,5,6.0,ENCORE WIN (CH251),W C Marwing,D Cruz,120,1116,4,1:10.58,7.7,4 4 5
HV_2008-12-17_5,6,7.0,FOREVER FRIENDSHIP (CJ146),B Doyle,K L Man,120,1097,9,1:10.62,70.0,6 6 6
HV_2008-12-17_5,7,5.0,AMO (CB125),H W Lai,Y S Tsui,118,1185,8,1:10.83,44.0,10 9 7
HV_2008-12-17_5,8,2.0,HAR HAR CHARMS (CE100),F Coetzee,J Size,130,1142,3,1:10.89,9.4,1 1 8
HV_2008-12-17_5,9,11.0,VISIONARIO (CJ095),J Victoire,S Woods,115,996,11,1:10.96,94.0,11 11 9
HV_2008-12-17_5,10,3.0,TOP TOP LIGHT (CG182),D Beadman,C Fownes,130,1185,7,1:10.98,12.0,8 8 10
HV_2008-12-17_5,11,9.0,HAPPY AMBASSADOR (CH286),Y T Cheng,K W Lui,116,1057,12,1:11.33,17.0,12 12 11
HV_2008-12-17_5,12,4.0,WINSOME REFLECTION (CJ325),K L Chui,A S Cruz,122,1144,5,1:11.77,28.0,7 10 12
HV_2008-12-17_6,1,9.0,LONGWAH RISING (CJ297),B Doyle,T W Leung,120,1171,4,1:10.39,3.2,4 4 1
HV_2008-12-17_6,2 DH,5.0,MASCOT FORTUNE (CH221),B Prebble,P O'Sullivan,129,1084,2,1:10.57,7.3,8 8 2
HV_2008-12-17_6,2 DH,11.0,BUCCANEER (CH214),Z Purton,A Schutz,118,1049,7,1:10.57,7.4,5 6 2
HV_2008-12-17_6,4,3.0,BLUE SKY (CJ289),D Beadman,C Fownes,131,1140,1,1:10.86,5.5,9 9 4
HV_2008-12-17_6,5,2.0,YUE LU TREASURE (CJ184),M W Leung,D J Hall,129,1009,9,1:10.87,78.0,10 10 5
HV_2008-12-17_6,6,12.0,VALUE CHOICE (CG213),M Du Plessis,A T Millard,118,1339,6,1:10.92,12.0,3 3 6
HV_2008-12-17_6,7,7.0,CHARMGOLD (CK002),W C Marwing,P F Yiu,121,1084,12,1:10.93,31.0,12 12 7
HV_2008-12-17_6,8,6.0,INDUSTRIAL MARVEL (CG188),C W Wong,C H Yip,121,1065,3,1:10.94,32.0,7 5 8
HV_2008-12-17_6,9,10.0,FLYING GALLOP (CK034),Y T Cheng,Y O Wong,117,1064,10,1:11.00,11.0,6 7 9
HV_2008-12-17_6,10,8.0,TOWKAY FLYER (CJ036),H W Lai,A Lee,119,1140,5,1:11.13,7.7,1 1 10
HV_2008-12-17_6,11,4.0,BRILLIANT ONE (CG212),D Whyte,J Size,130,1078,11,1:11.29,20.0,11 11 11
HV_2008-12-17_6,12,1.0,CLASSIC NAVIGATOR (CD330),C K Tong,T K Ng,128,1099,8,1:11.38,26.0,2 2 12
HV_2008-12-17_7,1,7.0,ADAIKALI (CE181),W M Lai,S Woods,111,1098,7,0:57.25,6.8,1 1 1
HV_2008-12-17_7,2,6.0,CANNONISE (CD377),K T Yeung,A Lee,116,1101,1,0:57.37,13.0,3 2 2
HV_2008-12-17_7,3,10.0,NOBLE MAN (CC099),H W Lai,T K Ng,111,1097,6,0:57.55,38.0,11 8 3
HV_2008-12-17_7,4,8.0,LOLLIPOP (CH006),M Du Plessis,C Fownes,113,1136,3,0:57.63,3.3,7 6 4
HV_2008-12-17_7,5,4.0,ISLAND SPEED (CG202),C K Tong,B K Ng,119,1190,10,0:57.65,13.0,5 5 5
HV_2008-12-17_7,6,11.0,MY HOME TOWN (CH331),K L Chui,J Size,110,1104,5,0:57.72,9.7,2 4 6
HV_2008-12-17_7,7,9.0,RICE FIELD (CE134),S K Sit,J Moore,111,1110,4,0:57.89,12.0,8 9 7
HV_2008-12-17_7,8,3.0,TIGER PRAWN (CG279),B Doyle,A T Millard,128,1236,9,0:58.02,49.0,6 7 8
HV_2008-12-17_7,9,1.0,HIGH POINT (CH215),D Whyte,C S Shum,131,1112,8,0:58.03,4.4,10 10 9
HV_2008-12-17_7,10,5.0,NORMAN INVADER (CJ231),B Prebble,A S Cruz,124,1073,11,0:58.28,27.0,9 11 10
HV_2008-12-17_7,11,2.0,SUPERIOR UNIT (CJ045),C W Wong,D J Hall,127,1130,12,0:58.32,14.0,12 12 11
HV_2008-12-17_7,12,12.0,EASY (CG095),Y T Cheng,K W Lui,113,1142,2,0:59.23,19.0,4 3 12
HV_2008-12-17_8,1,3.0,WALKONTHEWILDSIDE (CG033),B Prebble,P O'Sullivan,132,1064,12,1:40.96,13.0,12 12 12 1
HV_2008-12-17_8,2,9.0,LOCAL POWER (CH296),C W Wong,C H Yip,121,1094,2,1:40.99,10.0,5 6 6 2
HV_2008-12-17_8,3,8.0,MASTER GUNNER (CJ142),D Beadman,J Moore,126,1027,6,1:41.01,7.9,6 5 4 3
HV_2008-12-17_8,4,1.0,HOLD HANDS (CH116),C K Tong,C Fownes,128,1035,10,1:41.17,8.1,11 11 9 4
HV_2008-12-17_8,5,11.0,WARM EMBRACES (CJ162),W M Lai,T K Ng,117,987,1,1:41.28,3.8,7 8 10 5
HV_2008-12-17_8,6,5.0,CHATER SILK (CG050),D Whyte,D E Ferraris,130,1165,5,1:41.29,6.0,10 10 11 6
HV_2008-12-17_8,7,10.0,HIGH INTELLIGENT (CD317),K L Chui,A T Millard,119,1151,8,1:41.49,19.0,1 2 2 7
HV_2008-12-17_8,8,6.0,FLUKE (CJ061),H W Lai,L Ho,127,1094,7,1:41.52,16.0,3 4 5 8
HV_2008-12-17_8,9,7.0,VIKING TOR (CE207),Y T Cheng,D J Hall,127,1128,3,1:41.65,13.0,9 9 8 9
HV_2008-12-17_8,10,4.0,BULLISH WIN (CH197),E Saint-Martin,A S Cruz,130,1169,11,1:41.96,14.0,2 3 3 10
HV_2008-12-17_8,11,2.0,MELLIFLUOUS (CH212),B Doyle,K L Man,132,1099,4,1:42.09,18.0,8 7 7 11
HV_2008-12-17_8,12,12.0,WINBO (CJ085),M W Leung,Y S Tsui,110,1062,9,1:42.50,18.0,4 1 1 12
HV_2008-12-3_1,1,3.0,OCTAGONAL CANYON (CJ055),D Whyte,J Size,131,1027,9,2:19.90,3.5,7 7 7 8 4 1
HV_2008-12-3_1,2,11.0,SUPER POWER (CH117),K L Chui,A S Cruz,110,1130,1,2:19.93,17.0,3 4 4 3 3 2
HV_2008-12-3_1,3,8.0,SERIOUS PLAY (CC003),E Saint-Martin,L Ho,125,1116,3,2:19.95,5.6,6 6 6 5 7 3
HV_2008-12-3_1,4,1.0,KEEN SPIRIT (CJ022),K T Yeung,A T Millard,128,1088,2,2:20.29,9.0,1 2 2 2 2 4
HV_2008-12-3_1,5 DH,2.0,HAPPY HEROES (CD261),Z Purton,C W Chang,131,1171,8,2:20.38,10.0,9 9 9 9 5 5
HV_2008-12-3_1,5 DH,4.0,PACIFIC ALLIANCE (CC230),B Prebble,S Woods,131,1099,11,2:20.38,7.1,11 11 11 11 6 5
HV_2008-12-3_1,7,7.0,DANEPRINT (CC221),C W Wong,C H Yip,123,1092,7,2:20.52,25.0,10 10 10 10 11 7
HV_2008-12-3_1,8,5.0,PUERTO RICO (CH147),G Mosse,A Lee,131,1131,6,2:20.62,14.0,8 8 8 7 8 8
HV_2008-12-3_1,9,9.0,DENDRANTHEMA LOVE (CD073),B Doyle,T W Leung,124,1127,12,2:21.28,24.0,12 12 12 12 10 9
HV_2008-12-3_1,10,6.0,TALE OF FRIENDSHIP (CH184),C K Tong,Y S Tsui,123,1095,4,2:21.33,42.0,4 5 5 6 9 10
HV_2008-12-3_1,11,10.0,VITALITY CHAMP (CD301),Y T Cheng,T K Ng,116,1161,5,2:21.34,6.2,2 1 1 1 1 11
HV_2008-12-3_1,12,12.0,PLENTY OF TALENT (CE329),H W Lai,K W Lui,111,1113,10,2:26.44,72.0,5 3 3 4 12 12
HV_2008-12-3_2,1,10.0,K-JACK (CG233),K T Yeung,A T Millard,115,1205,4,1:10.54,5.7,2 1 1
HV_2008-12-3_2,2,4.0,MARVELLOUS (CH026),D Beadman,B K Ng,129,1071,5,1:10.74,4.7,5 6 2
HV_2008-12-3_2,3,8.0,OCEAN PRINCE (CK066),C W Wong,D Cruz,122,1127,2,1:10.95,26.0,8 7 3
HV_2008-12-3_2,4,9.0,THUNDER VALLEY (CG074),K L Chui,D J Hall,119,1110,7,1:10.97,8.0,4 5 4
HV_2008-12-3_2,5,3.0,RAIN CHECK (CH254),G Mosse,J Size,133,1156,1,1:11.21,11.0,6 4 5
HV_2008-12-3_2,6,5.0,BLESS US ALL (CK086),B Doyle,T W Leung,125,1121,8,1:11.25,15.0,9 9 6
HV_2008-12-3_2,7,12.0,MAGI JOY (CH056),Y T Cheng,L Ho,114,1086,11,1:11.37,27.0,3 3 7
HV_2008-12-3_2,8,7.0,GRAND DRAGON (CK064),B Prebble,C Fownes,125,1163,6,1:11.44,3.9,1 2 8
HV_2008-12-3_2,9,1.0,DIAMOND PRINCE (CJ172),P H Lo,Y O Wong,126,963,3,1:11.49,23.0,10 10 9
HV_2008-12-3_2,10,11.0,SIR LAGO (CH268),M L Yeung,Y S Tsui,106,1149,12,1:11.50,99.0,11 11 10
HV_2008-12-3_2,11,2.0,HOT PEPPER (CJ236),D Whyte,C H Yip,133,1083,9,1:11.69,6.1,7 8 11
HV_2008-12-3_2,12,6.0,CHINESE COURSER (CJ235),C K Tong,C W Chang,120,1105,10,1:13.40,99.0,12 12 12
HV_2008-12-3_3,1,2.0,SHY BALDY (CH168),D Whyte,K W Lui,132,1194,6,0:57.49,4.1,3 2 1
HV_2008-12-3_3,2,1.0,MEGABUCKS (CJ301),B Doyle,T W Leung,133,1135,12,0:57.89,8.0,1 1 2
HV_2008-12-3_3,3,4.0,NOBLE DE LAGO (CJ150),K T Yeung,A T Millard,123,1067,2,0:58.00,5.9,6 3 3
HV_2008-12-3_3,4,9.0,HAPPEE GIFT (CH313),Z Purton,P O'Sullivan,119,1113,3,0:58.03,22.0,7 6 4
HV_2008-12-3_3,5,3.0,MAGIC KING (CH182),E Saint-Martin,A Schutz,129,1041,1,0:58.15,2.4,8 7 5
HV_2008-12-3_3,6,11.0,SHINING DRAGON (CC181),M L Yeung,Y S Tsui,107,1031,5,0:58.30,29.0,5 5 6
HV_2008-12-3_3,7,10.0,LEADER (CG012),Y T Cheng,C H Yip,117,1132,4,0:58.32,40.0,10 10 7
HV_2008-12-3_3,8,8.0,ASIAN CITRUS (CH246),O Doleuze,D E Ferraris,126,1079,9,0:58.36,10.0,11 8 8
HV_2008-12-3_3,9,6.0,LUCKY BO BO (CJ350),B Prebble,C S Shum,127,1170,7,0:59.03,85.0,12 12 9
HV_2008-12-3_3,10,5.0,CHAIN WIN (CJ315),W C Marwing,P F Yiu,127,1095,8,0:59.42,44.0,4 4 10
HV_2008-12-3_3,11,7.0,SINGLE MALT (CK110),K L Chui,A S Cruz,124,1056,11,0:59.81,48.0,2 9 11
HV_2008-12-3_3,12,12.0,OPTIC KING (CE139),C W Wong,B K Ng,113,1071,10,0:59.90,82.0,9 11 12
HV_2008-12-3_4,1,5.0,NORDIC STAR (CH302),D Whyte,Y O Wong,129,1132,6,1:42.96,6.9,9 7 3 1
HV_2008-12-3_4,2,9.0,CHATER DE LAGO (CG246),D Beadman,D E Ferraris,120,1173,9,1:43.14,10.0,10 9 8 2
HV_2008-12-3_4,3,11.0,AMAZING ME (CH080),S K Sit,K W Lui,116,1054,11,1:43.23,37.0,12 12 11 3
HV_2008-12-3_4,4,8.0,DASHING CHAMPION (CC015),K T Yeung,B K Ng,116,1155,5,1:43.27,4.0,3 3 5 4
HV_2008-12-3_4,5,6.0,SUNNY SMILES (CJ073),W C Marwing,P F Yiu,125,1023,4,1:43.38,3.0,7 8 9 5
HV_2008-12-3_4,6,2.0,ELECTRONIC MASTER (CJ135),B Prebble,K L Man,131,1019,7,1:43.41,9.7,6 2 2 6
HV_2008-12-3_4,7,1.0,SPICY FRUITY (CJ220),C W Wong,C H Yip,130,1089,12,1:43.45,42.0,1 1 1 7
HV_2008-12-3_4,8,4.0,NEEDLES AND THREAD (CJ282),B Doyle,T W Leung,131,1052,3,1:43.52,9.5,5 5 6 8
HV_2008-12-3_4,9,12.0,REAL REJOICING (CH202),Y T Cheng,C W Chang,115,1249,2,1:43.63,34.0,2 4 4 9
HV_2008-12-3_4,10,10.0,MEATH (CE143),H W Lai,Y S Tsui,118,1092,1,1:43.96,10.0,4 6 7 10
HV_2008-12-3_4,11,3.0,ESPACE D'OR (CJ189),E Saint-Martin,A Schutz,131,1164,8,1:44.19,99.0,8 10 10 11
HV_2008-12-3_4,12,7.0,TOUCH MORE (CJ180),Z Purton,C S Shum,122,1107,10,1:44.22,92.0,11 11 12 12
HV_2008-12-3_5,1,5.0,SPEEDY WARRIOR (CJ077),D Whyte,D E Ferraris,125,1056,8,1:42.58,3.1,2 3 3 1
HV_2008-12-3_5,2,2.0,SPIRIT OF LO PAN (CH140),B Prebble,Y S Tsui,132,1117,12,1:42.63,15.0,1 1 1 2
HV_2008-12-3_5,3,3.0,KINGSTON WINNER (CC024),C K Tong,T K Ng,124,1093,5,1:42.79,11.0,4 5 6 3
HV_2008-12-3_5,4,6.0,SWEET BABY (CG294),K T Yeung,P F Yiu,118,1057,6,1:42.82,9.8,6 7 4 4
HV_2008-12-3_5,5,8.0,ROYAL PORTRAIT (CJ092),H W Lai,L Ho,118,1035,7,1:42.92,8.0,5 4 5 5
HV_2008-12-3_5,6,12.0,MYTHIC STEED (CD208),M L Yeung,C W Chang,104,1025,11,1:43.00,67.0,3 2 2 6
HV_2008-12-3_5,7,1.0,BRILLIANT FLASH (CE042),O Doleuze,C Fownes,133,1118,1,1:43.05,5.4,8 8 11 7
HV_2008-12-3_5,8,4.0,STEEL NERVES (CG320),Y T Cheng,A Schutz,126,1100,2,1:43.24,7.3,7 6 7 8
HV_2008-12-3_5,9,11.0,FOREVER RICHES (CG174),Z Purton,C S Shum,119,1198,3,1:43.48,44.0,9 9 8 9
HV_2008-12-3_5,10,7.0,NAMJONG GOODLUCK (CE267),K L Chui,D J Hall,117,1075,9,1:44.07,80.0,10 10 12 10
HV_2008-12-3_5,11,9.0,JOHNSON (CJ305),D Beadman,J Moore,120,1248,10,1:44.44,8.0,12 12 10 11
HV_2008-12-3_5,12,10.0,STORM'S DESTINY (CJ260),C W Wong,D Cruz,116,995,4,1:44.63,99.0,11 11 9 12
HV_2008-12-3_6,1,12.0,TOWKAY FLYER (CJ036),H W Lai,A Lee,112,1136,8,0:57.79,9.9,1 1 1
HV_2008-12-3_6,2,8.0,CONFUCIUS CLASSIC (CJ141),Y T Cheng,S Woods,121,1069,9,0:57.92,36.0,9 9 2
HV_2008-12-3_6,3,2.0,HAR HAR CHARMS (CE100),D Whyte,J Size,130,1142,6,0:57.96,7.8,3 3 3
HV_2008-12-3_6,4,4.0,GRAND COMMANDS (CD300),K L Chui,K L Man,125,1183,5,0:57.96,50.0,4 5 4
HV_2008-12-3_6,5,10.0,KEEN SOUL (CH092),C K Tong,Y S Tsui,113,1074,11,0:58.09,35.0,5 2 5
HV_2008-12-3_6,6,11.0,DRAGON EYE (CJ127),M W Leung,P O'Sullivan,112,1092,10,0:58.20,24.0,11 12 6
HV_2008-12-3_6,7,1.0,CLASSIC NAVIGATOR (CD330),D Beadman,T K Ng,133,1105,2,0:58.25,5.2,2 4 7
HV_2008-12-3_6,8,7.0,MAGIC CHARIOT (CH094),Z Purton,C W Chang,127,1192,3,0:58.26,5.4,6 7 8
HV_2008-12-3_6,9,6.0,ACHILLES OF TROY (CJ190),O Doleuze,C Fownes,127,1228,12,0:58.29,25.0,12 11 9
HV_2008-12-3_6,10,5.0,LUCKY WINNER (CE124),E Saint-Martin,A Schutz,128,1172,4,0:58.45,6.9,8 8 10
HV_2008-12-3_6,11,9.0,POWER RETURN (CK039),B Prebble,D J Hall,120,1133,1,0:58.49,3.3,10 10 11
HV_2008-12-3_6,12,3.0,MY TIME (CJ310),C W Wong,C H Yip,126,1135,7,0:58.74,99.0,7 6 12
HV_2008-12-3_7,1,2.0,LUMINOUS (CE300),C K Tong,P O'Sullivan,121,1208,8,1:40.69,28,2 3 2 1
HV_2008-12-3_7,2,6.0,WARM EMBRACES (CJ162),D Whyte,T K Ng,120,984,12,1:40.72,9,11 11 11 2
HV_2008-12-3_7,3,10.0,UNIQUE SPEED (CG134),H W Lai,K L Man,115,1066,2,1:40.91,7.4,6 6 4 3
HV_2008-12-3_7,4,7.0,CRYSTAL (CE209),P H Lo,Y S Tsui,112,1166,10,1:40.91,22,1 1 1 4
HV_2008-12-3_7,5,3.0,NOBLE SILENCE (CD238),E Saint-Martin,D E Ferraris,124,1112,1,1:41.11,35,9 9 8 5
HV_2008-12-3_7,6,1.0,MASTER GUNNER (CJ142),D Beadman,J Moore,130,1019,7,1:41.41,2.7,10 10 10 6
HV_2008-12-3_7,7,11.0,SOLAR POWER (CE047),K T Yeung,P F Yiu,111,1008,3,1:41.44,4.4,8 8 9 7
HV_2008-12-3_7,8,9.0,SUPER CHARGE (CC299),M L Yeung,A Lee,108,1198,9,1:41.87,67,3 2 3 8
HV_2008-12-3_7,9,8.0,DUMBARTON ROCK (CJ228),G Mosse,C Fownes,120,1122,11,1:42.03,14,7 7 7 9
HV_2008-12-3_7,10,12.0,KOWLOON FIT (CE247),K L Chui,J Size,111,1079,5,1:42.95,12,5 5 5 10
HV_2008-12-3_7,11,5.0,ROCKET POWER (CH136),B Prebble,A S Cruz,121,1142,6,1:44.39,9.3,4 4 6 11
HV_2008-12-3_7,WV-A,4.0,SPRING SUN (CJ128),Y T Cheng,C S Shum,122,---,---,---,---,---
HV_2008-12-3_8,1,3.0,LOTZATOW (CD397),H W Lai,P F Yiu,126,1046,11,1:40.56,13.0,8 8 7 1
HV_2008-12-3_8,2,9.0,CONGRATS (CG298),Y T Cheng,C S Shum,121,1074,4,1:40.57,28.0,7 7 8 2
HV_2008-12-3_8,3,8.0,WEI HAI INVINCIBLE (CH258),K T Yeung,A T Millard,119,1130,1,1:40.58,7.3,1 1 1 3
HV_2008-12-3_8,4,4.0,HORACE'S CHOICE (CH169),D Beadman,C Fownes,127,1150,6,1:40.60,3.8,10 10 9 4
HV_2008-12-3_8,5,2.0,FAT DRAGON (CD130),E Saint-Martin,Y S Tsui,129,1102,3,1:40.61,13.0,3 3 3 5
HV_2008-12-3_8,6,6.0,YANKEE (CH271),C K Tong,C Fownes,121,1181,10,1:40.69,15.0,11 11 11 6
HV_2008-12-3_8,7,10.0,FLUKE (CJ061),M L Yeung,L Ho,110,1098,9,1:40.69,82.0,2 2 2 7
HV_2008-12-3_8,8,7.0,MELLIFLUOUS (CH212),B Prebble,K L Man,125,1111,2,1:41.00,7.0,5 5 5 8
HV_2008-12-3_8,9,5.0,GOODY (CD239),G Mosse,D E Ferraris,126,1058,5,1:41.08,29.0,6 6 6 9
HV_2008-12-3_8,10,1.0,WINNING REWARD (CE254),B Doyle,K W Lui,131,1056,12,1:41.22,26.0,12 12 12 10
HV_2008-12-3_8,11,12.0,WONDERFUL BLESSING (CE198),O Doleuze,D J Hall,119,1160,7,1:41.30,16.0,9 9 10 11
HV_2008-12-3_8,12,11.0,LHOJONG (CG281),D Whyte,P O'Sullivan,120,1064,8,1:41.42,3.5,4 4 4 12
HV_2008-2-13_1,1,9.0,KING'S CHOICE (CG040),H W Lai,L Ho,118,1005,7,0:58.20,6.8,
HV_2008-2-13_1,2,6.0,SUPER SPECIAL (CE225),F Coetzee,D E Ferraris,125,1099,6,0:58.20,13.0,
HV_2008-2-13_1,3,10.0,PERFECT ATHLETE (CG276),B Prebble,C H Yip,118,1112,12,0:58.60,7.9,
HV_2008-2-13_1,4,11.0,STEP FORWARD (CB166),G Boss,A Schutz,118,1125,10,0:58.70,91.0,
HV_2008-2-13_1,5,5.0,TRIUMPHANT GLORY (CB368),O Doleuze,T K Ng,126,1108,8,0:58.70,46.0,
HV_2008-2-13_1,6,8.0,MILLION CHASE (CD132),Z Purton,C S Shum,122,1105,5,0:58.80,9.2,
HV_2008-2-13_1,7,3.0,TELECOM PERFECT (CH121),C K Tong,K W Lui,122,1113,4,0:59.10,99.0,
HV_2008-2-13_1,8,1.0,GENERAL KINGY (CB039),Y T Cheng,Y S Tsui,126,1222,9,0:59.20,13.0,
